"","confidence","headYaw","headPitch","gazeYaw","gazePitch","filename","ACNo.","画題等","画題２","役名.代.役者","版元文字","版元1","判種","続方向","落款印章","絵師","改印等","西暦","和暦","地域","劇場","外題","外題よみ","所作題","所作題よみ","主外題","系統分類題","所蔵","画中文字","homeURL","SmallImageURL","LargeImageURL","year"
"1",0.525,25.6685092218609,11.6883390206688,-28.9343686541066,23.7204527184161,"arcBK01-0042_36(P)","arcBK01-0042_36(P)","","","","","","中判/錦絵","横","広貞","広貞","",NA,"","","","","","","","","役者絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcBK01-0042_36(P)","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Books/arcBK/arcBK01-0042/arcBK01-0042_36(P).jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Books/arcBK/arcBK01-0042/arcBK01-0042_36(P).jpg",NA
"2",0.875,43.7166797684818,19.6524523729872,-20.6837764042227,19.5378608139611,"arcBK01-0042_73","arcBK01-0042_73","「忠孝武勇伝」","「三七のぶ孝」","","","","中判/錦絵","横","広貞","広貞","－",1849,"嘉永０２","大坂","中","","","","","けいせい石川染","役者絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcBK01-0042_73","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Books/arcBK/arcBK01-0042/arcBK01-0042_73.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Books/arcBK/arcBK01-0042/arcBK01-0042_73.jpg",1849
"3",0.875,19.2513819163957,11.3445643435903,-20.855663742762,12.547775713365,"arcBK01-0042_74(F)","arcBK01-0042_74(F)","","","","","","中判/錦絵","横","猿雀","猿雀","",NA,"","","","","","","","","役者絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcBK01-0042_74(F)","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Books/arcBK/arcBK01-0042/arcBK01-0042_74(F).jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Books/arcBK/arcBK01-0042/arcBK01-0042_74(F).jpg",NA
"4",0.875,28.3041150794627,18.9649030188302,-26.1268754579655,26.3560585760179,"arcBK01-0043-39","arcBK01-0043-39","「武道名誉伝」","「仁木だん正」","","","","中判/錦絵","横","一樹亭国升画","国升","－",NA,"","","","","","","","","役者絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcBK01-0043-39","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Books/arcBK/arcBK01-0043/arcBK01-0043-39.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Books/arcBK/arcBK01-0043/arcBK01-0043-39.jpg",NA
"5",0.975,27.9603404023842,42.2269895011417,-23.2620864823114,39.5340878640268,"arcBK01-0044_16","arcBK01-0044_16","「堂しま救入船」","「かまくらや五郎八　三枡源之助」","","","","中判/錦絵","横","芳滝画","芳滝","－",NA,"","","","","","","","","役者絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcBK01-0044_16","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Books/arcBK/arcBK01-0044/arcBK01-0044_16.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Books/arcBK/arcBK01-0044/arcBK01-0044_16.jpg",NA
"6",0.775,-25.3247345447824,18.105466326134,26.6998332530964,19.0794945778564,"arcBK01-0044_68","arcBK01-0044_68","「色競九重錦」","「おりう」」","","","","中判/錦絵","横","芳滝画","芳滝","－",NA,"","","","","","","","","役者絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcBK01-0044_68","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Books/arcBK/arcBK01-0044/arcBK01-0044_68.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Books/arcBK/arcBK01-0044/arcBK01-0044_68.jpg",NA
"7",0.025,-12.1467052567735,20.3972975066573,6.93278932108296,11.1726770050511,"arcBK01-0044_73(P)","arcBK01-0044_73(P)","","","","","","中判/錦絵","横","芳滝画","芳滝","",NA,"","","","","","","","","役者絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcBK01-0044_73(P)","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Books/arcBK/arcBK01-0044/arcBK01-0044_73(P).jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Books/arcBK/arcBK01-0044/arcBK01-0044_73(P).jpg",NA
"8",0.875,18.3919452236994,33.9191014717447,-20.2254101681181,36.4401157703204,"arcBK01-0044_73(P)","arcBK01-0044_73(P)","","","","","","中判/錦絵","横","芳滝画","芳滝","",NA,"","","","","","","","","役者絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcBK01-0044_73(P)","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Books/arcBK/arcBK01-0044/arcBK01-0044_73(P).jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Books/arcBK/arcBK01-0044/arcBK01-0044_73(P).jpg",NA
"9",0.825,-45.7220320514397,11.2299727845641,38.7319469508436,21.3713257583797,"arcPC0001-018","arcPC0001-018","「忠臣蔵」","","","","","絵葉書（スカシ絵）","","","","",NA,"","","","","","","","","歌舞伎","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcPC0001-018","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Postcards/arcPC/arcPC0001/arcPC0001-018.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Postcards/arcPC/arcPC0001/arcPC0001-018.jpg",NA
"10",0.825,-71.5051328323267,19.9962270500657,46.4668771851098,25.0955514267301,"arcPC0001-020(S)","arcPC0001-020(S)","","","","","","絵葉書","","","","",NA,"","","","","","","","","歌舞伎","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcPC0001-020(S)","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Postcards/arcPC/arcPC0001/arcPC0001-020(S).jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Postcards/arcPC/arcPC0001/arcPC0001-020(S).jpg",NA
"11",0.875,15.6990435865846,46.3522856260836,-7.96411335231844,47.8992716729368,"arcPC0001-021(S)","arcPC0001-021(S)","","","","","","絵葉書","","","","",NA,"","","","","","","","","歌舞伎","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcPC0001-021(S)","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Postcards/arcPC/arcPC0001/arcPC0001-021(S).jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Postcards/arcPC/arcPC0001/arcPC0001-021(S).jpg",NA
"12",0.775,-60.561638945328,-34.3774677078494,40.6800034542884,-0.286478897565412,"arcUP0029","arcUP0029","－","","","若、芝神明前、若与板","若狭屋　与市","大判/錦絵","横","豊国画(年玉枠)","豊国〈3〉","浜、馬込、丑五",1853,"嘉永０６","江戸","","","","","","","美人画、京都関連","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0029","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0029.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0029.jpg",1853
"13",0.875,29.3354391106981,4.01070456591576,-9.51109939917167,13.9801702011921,"arcUP0120(F)","arcUP0120(F)","","","","","","","横","国貞画(年玉枠)","国貞〈2〉","",NA,"","","","","","","","","","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0120(F)","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0120(F).jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0120(F).jpg",NA
"14",0.875,33.6899183536924,45.206370035822,-31.6272702912214,42.6280599577332,"arcUP0159","arcUP0159","「八坂新地　都踊」「中むら宗十良」「三」","","芸妓〈1〉中村　宗十郎","阿波文","阿波屋　文蔵","中判/錦絵","横","芳滝画","芳滝","－",1872,"明治０５","大坂","(見立)","","","","","","役者絵、上方絵、京都関連、芸妓","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0159","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0159.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0159.jpg",1872
"15",0.875,-26.1841712374786,26.5852416940702,28.1322277409234,30.1375800238813,"arcUP0230","arcUP0230","「石川五右衛門　尾上多見蔵」","","石川五右衛門〈2〉尾上　多見蔵","－","","中判/錦絵","横","芳滝画","芳滝","－",1866,"慶応０２","大坂","角","けいせい石川染","けいせいいしかわぞめ","","","けいせい石川染","役者絵、上方絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0230","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0230.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0230.jpg",1866
"16",0.875,25.038255647217,36.1536368727549,-27.3873826072533,35.5806790776241,"arcUP0232","arcUP0232","「花鳥　鳥」「石川五右衛門　尾上多見蔵」","","石川五右衛門〈2〉尾上　多見蔵","－","","中判/錦絵","横","国員","国員","－",1858,"安政０５","大坂","中","けいせい雪月花","けいせいせつげっか","","","けいせい雪月花","役者絵、上方絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0232","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0232.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0232.jpg",1858
"17",0.875,-47.5554969958583,3.32315521175878,34.0336930307709,16.1001140431761,"arcUP0247","arcUP0247","「若井筒延三」「一」","","若井筒延三〈2〉実川　延三郎","－","","中判/錦絵","横","芳滝画","芳滝","－",1865,"慶応０１","大坂","(見立)","","","","","","役者絵、上方絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0247","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0247.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0247.jpg",1865
"18",0.925,65.1453013063746,-13.7509870831398,-28.1895235204365,2.52101429857562,"arcUP0278","arcUP0278","「時桔梗出世請状」","「女房八重　荻野扇女」","女房八重〈1〉荻野　扇女","－","","中判/錦絵","横","芳滝画","芳滝","－",1865,"慶応０１","大坂","堀江","時桔梗出世請状","ときはいましゅっせのうけじょう","","","時桔梗出世請状","役者絵、上方絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0278","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0278.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0278.jpg",1865
"19",0.875,33.403439456127,56.4363428203861,-40.2216372181838,48.3003421295284,"arcUP0283","arcUP0283","「袖浦故郷錦」「☆房の　市川筆之助」","","☆房の〈　〉市川　筆之助","－","","中判/錦絵","横","小信画","貞信〈2〉","－",1866,"慶応０２","大坂","堀江","袖浦故郷錦","そでがうらこきょうのにしき","","","姉妹達大礎","役者絵、上方絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0283","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0283.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0283.jpg",1866
"20",0.875,-65.0307097473484,-12.4904799338519,50.0192155149209,6.76090198254371,"arcUP0284","arcUP0284","「木浦新吾　片岡我当」","","木浦新吾〈2〉片岡　我当","－","","中判/錦絵","横","小信画","貞信〈2〉","－",1866,"慶応０２","大坂","堀江","袖浦故郷錦","そでがうらこきょうのにしき","","","姉妹達大礎","役者絵、上方絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0284","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0284.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0284.jpg",1866
"21",0.875,34.4920592668756,39.1903131869483,-22.4026497896152,34.4347634873625,"arcUP0290","arcUP0290","「五常の内　仁」「頼兼　中村翫雀」","","頼兼〈3〉中村　翫雀","－","","中判/錦絵","横","宗広画","宗広","－",1866,"慶応０２","大坂","堀江","伊達競阿国戯場","だてくらべおくにかぶき","","","伊達競阿国戯場","役者絵、上方絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0290","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0290.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0290.jpg",1866
"22",0.925,29.7938053468028,27.2154952687141,-19.1940861368826,26.9290163711487,"arcUP0307","arcUP0307","「大経師むかし暦」","「ずぼらの伝吉　中村雀右衛門」「壱」","ずぼらの伝吉〈1〉中村　雀右衛門","－","","中判/錦絵","横","芳滝画","芳滝","－",1866,"慶応０２","大坂","中","大経師昔暦","だいきょうじむかしごよみ","","","傾城会稽山","役者絵、上方絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0307","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0307.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0307.jpg",1866
"23",0.825,34.1482845897971,38.3881722737652,-31.7418618502476,35.0650170620064,"arcUP0309","arcUP0309","「三」「下女お玉　荻野扇女」","","下女お玉〈1〉荻野　扇女","－","","中判/錦絵","横","芳滝画","芳滝","－",1866,"慶応０２","大坂","中","大経師昔暦","だいきょうじむかしごよみ","","","傾城会稽山","役者絵、上方絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0309","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0309.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0309.jpg",1866
"24",0.875,-15.4698604685322,-4.5263665815335,7.27656399816146,0,"arcUP0375","arcUP0375","「熊谷直実　中村芝翫」「石屋弥陀六　中村仲蔵」「妻さがみ　坂東三ツ五郎」","","妻さがみ〈6〉坂東　三津五郎","文、辻文板、よこ山町三丁目","辻岡屋　文助","大判/錦絵","横","豊原国周筆(年玉印)","国周","壬申七",1872,"明治０５","東京","中村","源平魁荘子","げんぺいさきがけそうし","","","源平魁荘子","役者絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0375","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0375.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0375.jpg",1872
"25",0.025,8.65166270647543,-15.4698604685322,-1.31780292880089,-12.0894094772604,"arcUP0488","arcUP0488","「簸上宮六」「八犬伝犬の草紙の内」","","簸上宮六〈1〉中村　翫太郎","－","蔦屋　吉蔵","大判/錦絵","横","国貞画(年玉枠)","国貞〈2〉","衣笠、村田、子十二",1852,"嘉永０５","江戸","(見立)","","","","","","八犬伝","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0488","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0488.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0488.jpg",1852
"26",0.925,32.4294112044046,8.07870491134461,-27.1009037096879,23.6058611593899,"arcUP0488","arcUP0488","「簸上宮六」「八犬伝犬の草紙の内」","","簸上宮六〈1〉中村　翫太郎","－","蔦屋　吉蔵","大判/錦絵","横","国貞画(年玉枠)","国貞〈2〉","衣笠、村田、子十二",1852,"嘉永０５","江戸","(見立)","","","","","","八犬伝","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0488","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0488.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0488.jpg",1852
"27",0.825,-22.0588751125367,9.3965078401455,21.4859173174059,11.5737474616426,"arcUP0500(F)","arcUP0500(F)","","","","","","","横","国貞画(年玉枠)","国貞〈2〉","",NA,"","","","","","","","","","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0500(F)","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0500(F).jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0500(F).jpg",NA
"28",0.875,46.2949898465705,23.3193822618245,-32.5440027634308,26.413354355531,"arcUP0501","arcUP0501","「汐入堤の場　寺西閑心実ハ白井弥市　尾上菊五郎　三うらやの小紫実ハ助太夫娘八重梅　河原崎国太郎」","","寺西閑心実ハ白井弥市〈5〉尾上　菊五郎","人形町　具足屋","","大判/錦絵","横","豊原国周筆(年玉印)","国周","酉十",1873,"明治０６","東京","村山","尾花比翼碑","はなさくらぎひよくのいしぶみはなさくらぎひよくのいしぶみ","","","増補桃山譚","役者絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0501","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0501.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0501.jpg",1873
"29",0.225,3.26585943224569,44.9771869177696,-5.21391593569049,35.5806790776241,"arcUP0579","arcUP0579","「小性吉三良　あらし小六」「恋緋纈」","","小性吉三良〈4〉嵐　小六","綿喜","綿屋　喜兵衛","細判/合羽摺","横","長秀画","長秀","－",1821,"文政０４","大坂","中","其昔恋緋纈","そのむかしこいのひがのこ","","","木下蔭狭間合戦","上方絵、合羽摺","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0579","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0579.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0579.jpg",1821
"30",0.875,17.2460296334378,37.7006229196082,-9.96946563527632,34.2055803693101,"arcUP0579","arcUP0579","「小性吉三良　あらし小六」「恋緋纈」","","小性吉三良〈4〉嵐　小六","綿喜","綿屋　喜兵衛","細判/合羽摺","横","長秀画","長秀","－",1821,"文政０４","大坂","中","其昔恋緋纈","そのむかしこいのひがのこ","","","木下蔭狭間合戦","上方絵、合羽摺","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0579","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0579.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0579.jpg",1821
"31",0.875,-33.5753267946662,9.28191628111934,25.1528472062431,11.1726770050511,"arcUP0848","arcUP0848","「能楽図絵」","「敦盛」","","東京市日本橋区吉川町二番地　松木平吉","松木　平吉","大判/錦絵","横","耕漁","耕漁","明治三十四年四月一日印刷仝年仝月五日発行",1901,"明治３４","東京","","","","","","","能楽","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0848","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0848.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0848.jpg",1901
"32",0.975,-22.5745371281544,16.673071838307,16.5584802792808,18.1627621056471,"arcUP0909","arcUP0909","「能楽図絵」","「箙」","","日本橋区吉川町二番地　松木平吉","松木　平吉","大判/錦絵","横","耕漁","耕漁","明治三十四年七月十日印刷仝年仝月十五日発行",1901,"明治３４","東京","","","","","","","能楽","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0909","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0909.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0909.jpg",1901
"33",0.925,-0.74484513367007,20.1108186090919,2.69290163711487,18.5065367827256,"arcUP0995","arcUP0995","「能楽図絵」","「狂言　末広カリ」","","日本橋区吉川町二番地　松木平吉","松木　平吉","大判/錦絵","横","耕漁","耕漁","明治三十三年十一月一日印刷仝年仝月五日発行",1900,"明治３３","東京","","","","","","","能楽","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0995","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0995.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0995.jpg",1900
"34",0.025,-17.0741422948985,-14.5531279963229,16.0428182636631,-5.72957795130823,"arcUP0995","arcUP0995","「能楽図絵」","「狂言　末広カリ」","","日本橋区吉川町二番地　松木平吉","松木　平吉","大判/錦絵","横","耕漁","耕漁","明治三十三年十一月一日印刷仝年仝月五日発行",1900,"明治３３","東京","","","","","","","能楽","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP0995","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP0995.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0995.jpg",1900
"35",0.875,29.6792137877766,37.3568482425297,-22.4026497896152,28.9343686541066,"arcUP1020","arcUP1020","「能楽図絵」","「女郎花」","","日本橋区吉川町二番地　松木平吉","松木　平吉","大判/錦絵","横","耕漁(湖畔印)","耕漁","明治三十二年十一月五日印刷仝年仝月十五日発行",1899,"明治３２","東京","","","","","","","能楽","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP1020","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP1020.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1020.jpg",1899
"36",0.875,40.4508203362361,37.8152144786343,-36.6120031088596,39.5913836435399,"arcUP1052","arcUP1052","「大谷友右衛門」","","〈2〉大谷　友右衛門","－","鶴屋　金助","大判/錦絵","横","豊国画","豊国〈1〉","極、十二",1805,"文化０２","江戸","中村","","","","","","役者絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP1052","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP1052.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1052.jpg",1805
"37",0.925,-40.5654118952623,8.70895848598851,32.71589010197,18.7357199007779,"arcUP1112","arcUP1112","「由良之助　嵐雛助」","","由良之助〈7〉嵐　雛助","－","","中判/錦絵","横","－","無款","－",1870,"明治０３","大坂","筑後","","","","","","忠臣蔵、七段目、上方絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP1112","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP1112.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1112.jpg",1870
