"","confidence","headYaw","headPitch","gazeYaw","gazePitch","filename","ACNo.","画題等","画題２","役名.代.役者","版元文字","版元1","判種","続方向","落款印章","絵師","改印等","西暦","和暦","地域","劇場","外題","外題よみ","所作題","所作題よみ","主外題","系統分類題","所蔵","画中文字","homeURL","SmallImageURL","LargeImageURL","year"
"38",0.875,38.3881722737652,15.2406773504799,-30.9397209370645,21.7723962149713,"arcUP1152","arcUP1152","「仮名手本　忠臣蔵　三段目」「こし元おかる」","","こし元おかる〈3〉沢村　田之助","馬喰四木屋板","木屋　宗次郎","大判/錦絵","横","国貞画(年玉印)","国貞〈2〉","寅八改",1866,"慶応０２","江戸","中村","仮名手本忠臣蔵","かなでほんちゅうしんぐら","","","仮名手本忠臣蔵","忠臣蔵、三段目","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP1152","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP1152.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1152.jpg",1866
"39",0.725,-21.4859173174059,45.0344826972827,13.8082828626528,35.4087917390849,"arcUP1307","arcUP1307","「桃の井わかさ之介」","","桃の井わかさ之介〈1〉河原崎　権十郎","十一、丸久","丸屋　久四郎","大判/錦絵","横","豊国画(年玉枠)","豊国〈3〉","未九改",1859,"安政０６","江戸","市村","仮名手本忠臣蔵","かなでほんちゅうしんぐら","","","仮名手本忠臣蔵","忠臣蔵、三段目","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP1307","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP1307.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1307.jpg",1859
"40",0.025,-57.5249626311346,-28.7624813155673,34.2628761488232,-12.3758883748258,"arcUP1307","arcUP1307","「桃の井わかさ之介」","","桃の井わかさ之介〈1〉河原崎　権十郎","十一、丸久","丸屋　久四郎","大判/錦絵","横","豊国画(年玉枠)","豊国〈3〉","未九改",1859,"安政０６","江戸","市村","仮名手本忠臣蔵","かなでほんちゅうしんぐら","","","仮名手本忠臣蔵","忠臣蔵、三段目","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP1307","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP1307.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1307.jpg",1859
"41",0.875,-23.7204527184161,0.687549354156988,24.5798894111123,4.41177502250734,"arcUP1690","arcUP1690","「三吉　浅尾小玉」","","三吉〈〉浅尾　小玉","","","小判/押絵","横","－","－","－",NA,"","","","","","","","","上方絵、押絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP1690","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP1690.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1690.jpg",NA
"42",0.825,69.3278932108296,-45.7793278309528,-33.0596647790485,-14.2666490987575,"arcUP1932","arcUP1932","－","","","－","長谷川　常次郎","大判/錦絵","横","－","周延","－",1897,"明治３０","東京","","","","","","","美人画","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP1932","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP1932.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1932.jpg",1897
"43",0.975,-27.3873826072533,19.2513819163957,24.5798894111123,24.6371851906254,"arcUP1933","arcUP1933","－","","","－","長谷川　常次郎","大判/錦絵","横","－","周延","－",1897,"明治３０","東京","","","","","","","美人画","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP1933","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP1933.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1933.jpg",1897
"44",0.975,-80.2713870978283,-88.1209088911206,46.9252434212144,1.66157760587939,"arcUP1947","arcUP1947","「雪月花」","「武州　石浜の月　対牛楼　犬坂毛野」","","小林鉄次郎","小林　鉄次郎","大判/錦絵","横","揚州周延筆(年玉印)","周延","御届明治十八年三月十一日",NA,"","","","","","","","","八犬伝","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP1947","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP1947.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1947.jpg",NA
"45",0.025,66.4631042351755,78.7244010509751,-43.3729050914033,45.206370035822,"arcUP1947","arcUP1947","「雪月花」","「武州　石浜の月　対牛楼　犬坂毛野」","","小林鉄次郎","小林　鉄次郎","大判/錦絵","横","揚州周延筆(年玉印)","周延","御届明治十八年三月十一日",NA,"","","","","","","","","八犬伝","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP1947","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP1947.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1947.jpg",NA
"46",0.875,24.7517767496516,24.2361147340338,-17.1887338539247,26.8144248121225,"arcUP2069","arcUP2069","「犬塚伴作」","","犬塚伴作〈4〉三枡　大五郎","","","中判/錦絵","横","広貞(広貞印)","広貞","－",1852,"嘉永０５","大坂","筑後","花魁莟八総","はなあにつぼみのやつふさ","","","花魁莟八総","八犬伝、上方絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP2069","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP2069.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2069.jpg",1852
"47",0.675,88.2355004501468,135.905589005031,-51.8526804593395,6.58901464400447,"arcUP2070","arcUP2070","「菊童子　嵐璃☆」","","菊童子〈2〉嵐　璃☆","－","","中判/錦絵","横","芦野家広信","広信","－",1862,"文久０２","大坂","筑後","敵討巌流島","かたきうちがんりゅうじま","乱菊枕慈童","らんぎくまくらじどう","敵討巌流島","上方絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP2070","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP2070.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2070.jpg",1862
"48",0.025,-47.1544265392667,24.5798894111123,24.9236640881908,29.4500306697243,"arcUP2070","arcUP2070","「菊童子　嵐璃☆」","","菊童子〈2〉嵐　璃☆","－","","中判/錦絵","横","芦野家広信","広信","－",1862,"文久０２","大坂","筑後","敵討巌流島","かたきうちがんりゅうじま","乱菊枕慈童","らんぎくまくらじどう","敵討巌流島","上方絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP2070","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP2070.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2070.jpg",1862
"49",0.975,-85.7144861515712,-173.205141468048,49.1597788222246,19.0221987983433,"arcUP2071","arcUP2071","「百眼米吉　嵐璃☆」","","百眼米吉〈2〉嵐　璃☆","－","","中判/錦絵","横","芦野家広信","広信","－",1862,"文久０２","大坂","筑後","敵討巌流島","かたきうちがんりゅうじま","乱菊枕慈童","らんぎくまくらじどう","敵討巌流島","上方絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP2071","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP2071.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2071.jpg",1862
"50",0.775,37.3568482425297,31.9137491887869,-34.4920592668756,23.3766780413376,"arcUP2149","arcUP2149","「大日本六十余州」","「筑前」「かんしやう正」","かんしやう正〈8〉片岡　仁左衛門","石和","石川屋　和助","中判/錦絵(横)","横","国員","国員","",NA,"","大坂","(見立)","菅原伝授手習鑑","すがわらでんじゅてならいかがみ","","","","役者絵、大日本六十余州","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP2149","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP2149.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2149.jpg",NA
"51",0.875,26.470650135044,10.5424234304071,-18.2200578851602,4.75554969958583,"arcUP2153","arcUP2153","「大日本六十余州」","「肥前」「伝七」","伝七〈2〉嵐　璃☆","－","","中判/錦絵(横)","横","国員","国員","",NA,"","大坂","(見立)","拳褌廓大通","けんまわしくるわのだいつう","","","","役者絵、大日本六十余州","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP2153","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP2153.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2153.jpg",NA
"52",0.725,-23.0901991437722,24.4080020725731,15.98552248415,22.3453540101021,"arcUP2434","arcUP2434","「小野ノ篁」","","小野ノ篁〈1〉実川　延三郎","－","","中判/錦絵","横","広貞","広貞","－",1849,"嘉永０２","大坂","中","競伊勢物語","はなくらべいせものがたり","","","","上方絵、伊勢物語","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP2434","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP2434.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2434.jpg",1849
"53",0.875,22.6318329076675,25.9549881194263,-17.5325085310032,25.8403965604001,"arcUP2447","arcUP2447","「高名武勇伝」","「菅ぬま小助」","菅ぬま小助〈1〉片岡　市蔵","飯田","飯田吉","中判/錦絵","横","広貞","広貞","－",1848,"嘉永０１","大坂","中","東都産伊達雛形","あずまみやげだてのひながた","","","","上方絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP2447","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP2447.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2447.jpg",1848
"54",0.775,33.5753267946662,27.9030446228711,-22.3453540101021,25.4393261038086,"arcUP2452","arcUP2452","「木津勘助」","","木津勘助〈1〉実川　延三郎","－","","中判/錦絵","横","広貞","広貞","－",1849,"嘉永０２","大坂","中","棹歌木津川八景","さおのうたきづがわはっけい","","","","役者絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP2452","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP2452.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2452.jpg",1849
"55",0.875,-22.5745371281544,3.60963410932419,8.93814160404084,7.62033867523995,"arcUP3000","arcUP3000","「東海道土山水口間　おほの　定九郎」","","定九郎〈3〉嵐　吉三郎","玉惣","玉屋　惣助","大判/錦絵","横","豊国画(年玉枠)","豊国〈3〉","浜、馬込、子九",1852,"嘉永０５","江戸","","","","","","","忠臣蔵、五段目、山崎街道","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3000","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3000.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3000.jpg",1852
"56",0.875,29.6792137877766,33.6899183536924,-31.0543124960906,38.6173553918175,"arcUP3050","arcUP3050","「少将宗貞」","","少将宗貞〈7〉嵐　雛助","板元、井筒屋","井筒屋","大判/錦絵","横","豊国画(年玉枠)","豊国〈3〉","申十一改",1860,"万延０１","江戸","守田","積恋雪関扉","つもるこいゆきのせきのと","積恋雪関扉","つもるこいゆきのせきのと","太鼓櫓恵礎","役者絵、関の扉","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3050","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3050.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3050.jpg",1860
"57",0.475,18.1627621056471,32.7731858814831,-10.1986487533287,33.9191014717447,"arcUP3058","arcUP3058","「左近太郎」「坂東彦三郎」","","左近太郎〈5〉坂東　彦三郎","板元、井筒屋","井筒屋","大判/錦絵","横","国周画(年玉印)","国周","丑十改",1865,"慶応０１","江戸","市村","芦屋道満大内鑑","あしやどうまんおおうちかがみ","","","芦屋道満大内鑑","葛の葉、保名","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3058","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3058.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3058.jpg",1865
"58",0.675,27.2727910482272,21.8296919944844,-17.4752127514901,19.0794945778564,"arcUP3167","arcUP3167","「五郎兵衛　中村亀太郎」「主膳　市川左団次」","","五郎兵衛〈　〉中村　亀太郎、主膳〈1〉市川　左団次","吉、両国、加ゝや","加賀屋　吉右衛門","大判/錦絵","横","芳幾画","芳幾","寅二改",1866,"慶応０２","江戸","守田","梅柳軒朧夜","うめやなぎのきのおぼろよ","","","富治三升扇曽我","役者絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3167","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3167.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3167.jpg",1866
"59",0.975,-54.8893567735329,1.9480565034448,26.5852416940702,18.4492410032125,"arcUP3168","arcUP3168","「くりから伝次　大谷友右衛門」","","くりから伝次〈5〉大谷　友右衛門","","加賀屋　吉右衛門","大判/錦絵","横","芳幾画","芳幾","寅二改",1866,"慶応０２","江戸","守田","梅柳軒朧夜","うめやなぎのきのおぼろよ","","","富治三升扇曽我","役者絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3168","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3168.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3168.jpg",1866
"60",0.825,76.0887951933733,-11.2299727845641,-40.4508203362361,-3.26585943224569,"arcUP3192","arcUP3192","「なそ合三十六句」","「新左衛門」","新左衛門〈5〉大谷　友右衛門","人形町、具足屋","具足屋　嘉兵衛","大判/錦絵","横","国周筆(年玉印)","国周","卯三改",1867,"慶応０３","江戸","","","","","","","役者絵、見立絵","立命館ARC","「新左衛門トかけて　牛頭天王の宮トとく」「心は鳥居は巴紋　久松丁明人」","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3192","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3192.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3192.jpg",1867
"61",0.575,-4.58366236104659,13.1207335084959,-0.229183118052329,16.2720013817154,"arcUP3348","arcUP3348","「堂島救入船」","「嶽門庄兵へ　嵐吉三郎」","嶽門庄兵へ〈3〉嵐　吉三郎","－","","中判/錦絵","横","芳滝画","芳滝","－",1862,"文久０２","大坂","中","堂島救入浜","おとこいっぴきすくいのたてひき","","","","上方絵、獄門庄兵衛、黒船忠右衛門","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3348","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3348.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3348.jpg",1862
"62",0.025,10.427831871381,18.9649030188302,-11.0007896665118,19.480565034448,"arcUP3353","arcUP3353","「梅王丸　実川延三郎」","","梅王丸〈1〉実川　延三郎","錦鯱堂","","中判/錦絵","横","国員","国員","－",1859,"安政０６","大坂","中","菅原伝授手習鑑","すがわらでんじゅてならいかがみ","","","","上方絵、菅原伝授手習鑑","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3353","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3353.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3353.jpg",1859
"63",0.825,27.6738615048188,27.7311572843318,-16.4438887202546,25.3820303242955,"arcUP3353","arcUP3353","「梅王丸　実川延三郎」","","梅王丸〈1〉実川　延三郎","錦鯱堂","","中判/錦絵","横","国員","国員","－",1859,"安政０６","大坂","中","菅原伝授手習鑑","すがわらでんじゅてならいかがみ","","","","上方絵、菅原伝授手習鑑","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3353","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3353.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3353.jpg",1859
"64",0.875,21.8869877739975,38.3308764942521,-15.7563393660976,37.1276651244773,"arcUP3361","arcUP3361","「傚花雪菊水」","「細川木津ノ正」","細川木津ノ正〈1〉実川　延三郎","－","","中判/錦絵","横","芳滝(印)","芳滝","－",1861,"文久０１","大坂","中","傚花雪菊水","なぞらえてゆきのきくすい","","","","上方絵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3361","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3361.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3361.jpg",1861
"65",0.875,26.2987627965048,40.6227076747754,-27.2727910482272,37.2995524630166,"arcUP3363","arcUP3363","「源ノ牛若丸　坂東彦三郎」","","源ノ牛若丸〈5〉坂東　彦三郎","－","","中判/錦絵","横","国員","国員","－",1858,"安政０５","大坂","中","柳桜春錦画","やなぎさくらはるのにしきえ","","","","上方絵、義経記","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3363","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3363.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3363.jpg",1858
"66",0.875,64.8588224088092,-4.64095814055967,-47.1544265392667,13.2926208470351,"arcUP3374","arcUP3374","「廓大門」","「小さくら姫　藤川友吉」","小さくら姫〈3〉藤川　友吉","－","","中判/錦絵","横","芦野屋広信","広信〈1〉","－",1862,"文久０２","大坂","中","けいせい廓大門","けいせいおおもんぐち","","","","上方絵、けいせい廓大門","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3374","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3374.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3374.jpg",1862
"67",0.925,48.8732999246592,-19.4232692549349,-19.7097481525003,2.00535228295788,"arcUP3374","arcUP3374","「廓大門」","「小さくら姫　藤川友吉」","小さくら姫〈3〉藤川　友吉","－","","中判/錦絵","横","芦野屋広信","広信〈1〉","－",1862,"文久０２","大坂","中","けいせい廓大門","けいせいおおもんぐち","","","","上方絵、けいせい廓大門","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3374","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3374.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3374.jpg",1862
"68",0.875,49.5608492788162,13.8655786421659,-36.7265946678858,12.0894094772604,"arcUP3384","arcUP3384","「華雪箱根曙」","「娘初華　藤川友吉」","娘初華〈3〉藤川　友吉","－","","中判/錦絵","横","芳滝写","芳滝","－",1862,"文久０２","大坂","中","花雪箱根曙","はなふぶきはこねのあけぼの","","","","上方絵、躄の仇討","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3384","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3384.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3384.jpg",1862
"69",0.225,-7.50574711621378,-31.9137491887869,10.8861981074856,-26.3560585760179,"arcUP3384","arcUP3384","「華雪箱根曙」","「娘初華　藤川友吉」","娘初華〈3〉藤川　友吉","－","","中判/錦絵","横","芳滝写","芳滝","－",1862,"文久０２","大坂","中","花雪箱根曙","はなふぶきはこねのあけぼの","","","","上方絵、躄の仇討","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3384","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3384.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3384.jpg",1862
"70",0.725,-32.8304816609962,25.4393261038086,25.0955514267301,25.725805001374,"arcUP3386","arcUP3386","「華雪箱根曙」","「奴筆助　尾上多見蔵」","奴筆助〈2〉尾上　多見蔵","－","","中判/錦絵","横","芳滝画","芳滝","－",1862,"文久０２","大坂","中","花雪箱根曙","はなふぶきはこねのあけぼの","","","","上方絵、躄の仇討","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3386","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3386.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3386.jpg",1862
"71",0.025,-11.4591559026165,15.9282267046369,13.0634377289828,21.6578046559451,"arcUP3386","arcUP3386","「華雪箱根曙」","「奴筆助　尾上多見蔵」","奴筆助〈2〉尾上　多見蔵","－","","中判/錦絵","横","芳滝画","芳滝","－",1862,"文久０２","大坂","中","花雪箱根曙","はなふぶきはこねのあけぼの","","","","上方絵、躄の仇討","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3386","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3386.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3386.jpg",1862
"72",0.925,32.5440027634308,39.7632709820791,-23.9496358364684,47.2690180982929,"arcUP3390","arcUP3390","「本朝廿四孝」","「兄横蔵　尾上多見蔵」","兄横蔵〈2〉尾上　多見蔵","－","","中判/錦絵","横","芳滝画","芳滝","－",1861,"文久０１","大坂","角","本朝廿四孝","ほんちょうにじゅうしこう","","","","上方絵、本朝廿四孝","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3390","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3390.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3390.jpg",1861
"73",0.975,11.9748179182342,-32.9450732200223,-12.6623672723912,-20.9702553017881,"arcUP3390","arcUP3390","「本朝廿四孝」","「兄横蔵　尾上多見蔵」","兄横蔵〈2〉尾上　多見蔵","－","","中判/錦絵","横","芳滝画","芳滝","－",1861,"文久０１","大坂","角","本朝廿四孝","ほんちょうにじゅうしこう","","","","上方絵、本朝廿四孝","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3390","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3390.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3390.jpg",1861
"74",0.825,-80.9016406724722,5.95876106936056,56.0352723637945,24.1215231750077,"arcUP3393","arcUP3393","「敵討巌流島」","「宮本無三四　嵐璃☆」","宮本無三四〈2〉嵐　璃☆","－","","中判/錦絵","横","芳滝写","芳滝","－",1862,"文久０２","大坂","角","敵討巌流島","かたきうちがんりゅうじま","","","","上方絵、宮本武蔵","立命館ARC","","https://www.dh-jac.net/db/nishikie/results-big.php?f1[]= arcUP3393","https://www.arc.ritsumei.ac.jp/archive01/theater/th_image/PB/arc/Prints/arcUP/arcUP3393.jpg","https://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3393.jpg",1862
